OBJECTID,PointCount,ORIG_FID,POINT_X,POINT_Y,POINT_Z
2404,533,34636,319943.808000000193715,100741.496600000187755,0.109710666671162
2405,1352,34675,319954.040099999867380,100741.499600000679493,0.420733666673186
2406,1352,34675,319928.906299999915063,100741.502699999138713,-0.149475166661432
2407,1049,34682,319971.813099999912083,100741.508799999952316,-0.118963416665792
2408,87,20124,319928.116899999789894,100741.511800000444055,-0.091404416656587
2409,127,20653,319944.579099999740720,100741.517899999395013,0.188778750001802
2410,1049,34682,319972.474499999545515,100741.520999999716878,-0.210498666667263
2411,1352,34675,319924.596400000154972,100741.524000000208616,0.310825749998912
2412,87,20124,319940.677699999883771,100741.533199999481440,0.149408750003204
2413,533,34636,319921.883700000122190,100741.539300000295043,0.560825250009657
2414,85,20675,319925.065799999982119,100741.542300000786781,0.170734166676993
2415,101,20635,319962.922000000253320,100741.545399999246001,0.490615416667424
2416,383,34621,319947.688099999912083,100741.548399999737740,0.131036083344952
2417,77,20094,319961.593100000172853,100741.554500000551343,0.329198416671716
2418,1049,34682,319966.841799999587238,100741.557600000873208,0.240944000004674
2419,77,20094,319958.761500000022352,100741.566700000315905,0.258988583344035
2420,533,34636,319942.698499999940395,100741.575799999758601,0.140222416666802
2421,48,20106,319944.408400000073016,100741.575799999758601,0.289500333339674
2422,1049,34682,319970.843799999915063,100741.581900000572205,-0.039567249987158
2423,1352,34675,319948.700000000186265,100741.585000000894070,0.271127666666871
2424,1352,34675,319953.040400000289083,100741.585000000894070,0.359710166667355
2425,1352,34675,319927.946200000122190,100741.587999999523163,-0.219356916655670
2426,127,20653,319941.457999999634922,100741.587999999523163,0.100524333334761
2427,1049,34682,319971.352800000458956,100741.600199999287724,-0.118963416665792
2428,85,20675,319921.524000000208616,100741.603299999609590,0.521127166677616
2429,125,20667,319960.261099999770522,100741.603299999609590,0.240944000004674
2430,85,20142,319926.035099999979138,100741.618499999865890,0.310825749998912
2431,533,34636,319920.853500000201166,100741.624600000679493,0.228476833333843
2432,1352,34675,319923.483900000341237,100741.624600000679493,0.118897000007564
2433,127,20653,319945.536199999973178,100741.624600000679493,0.219290500011994
2434,383,34621,319946.767599999904633,100741.624600000679493,0.329198416671716
2435,1049,34682,319965.759700000286102,100741.639799999073148,0.460103666671785
2436,85,20675,319926.022900000214577,100741.645899999886751,0.249802250007633
2437,1352,34675,319927.092699999921024,100741.645899999886751,0.118897000007564
2438,1352,34675,319952.046699999831617,100741.658099999651313,0.341337500009104
2439,1049,34682,319969.950699999928474,100741.658099999651313,0.359710166667355
2440,87,20124,319941.805399999953806,100741.664200000464916,0.091338000012911
2441,1049,34682,319970.371399999596179,100741.664200000464916,0.438778250012547
2442,77,20094,319962.519700000062585,100741.667300000786781,0.399080166665954
2443,533,34636,319941.564699999988079,100741.670299999415874,0.091338000012911
2444,48,20106,319945.417299999855459,100741.682499999180436,0.149408750003204
2445,1352,34675,319947.578399999998510,100741.685599999502301,0.201245916672633
2446,77,20094,319959.858799999579787,100741.685599999502301,0.271127666666871
2447,101,20635,319963.540799999609590,100741.694700000807643,1.770796583339688
2448,383,34621,319945.807500000111759,100741.697799999266863,0.381035583341145
2449,1352,34675,319922.481100000441074,100741.700799999758601,0.368896500003757
2450,127,20653,319942.546099999919534,100741.703900000080466,0.201245916672633
2451,1352,34675,319926.202700000256300,100741.710000000894070,0.298686666676076
2452,125,20667,319961.340099999681115,100741.710000000894070,0.271127666666871
2453,85,20675,319922.761500000022352,100741.712999999523163,0.158595083339605
2454,1049,34682,319964.628899999894202,100741.722100000828505,0.451245416668826
2455,127,20653,319946.456699999980628,100741.728199999779463,0.381035583341145
2456,1049,34682,319968.911399999633431,100741.731300000101328,0.179920499998843
2457,85,20142,319927.232900000177324,100741.737400000914931,-0.009055499991518
2458,101,20635,319964.918499999679625,100741.737400000914931,0.219290500011994
2459,85,20675,319927.071399999782443,100741.743499999865890,0.021456250004121
2460,1352,34675,319951.047000000253320,100741.743499999865890,0.280314000003273
2461,1049,34682,319974.211799999698997,100741.746500000357628,-0.100590749992989
2462,533,34636,319940.473500000312924,100741.752599999308586,0.179920499998843
2463,1352,34675,319946.484100000001490,100741.767899999395013,0.298686666676076
2464,383,34621,319944.835199999623001,100741.770899999886751,0.399080166665954
2465,1049,34682,319969.139999999664724,100741.777000000700355,0.060826250002719
2466,77,20094,319963.147599999792874,100741.780099999159575,1.551308833339135
2467,1049,34682,319963.866899999789894,100741.780099999159575,1.850192750003771
2468,1352,34675,319921.441700000315905,100741.783099999651313,0.460103666671785
2469,87,20124,319942.875300000421703,100741.789200000464916,0.289500333339674
2470,1352,34675,319925.212100000120699,100741.795299999415874,0.158595083339605
2471,48,20106,319946.304299999959767,100741.795299999415874,0.399080166665954
2472,101,20635,319964.458200000226498,100741.798299999907613,1.880704499999410
2473,1049,34682,319967.978699999861419,100741.807499999180436,0.390221916677547
2474,77,20094,319960.968299999833107,100741.813599999994040,0.201245916672633
2475,1352,34675,319950.105200000107288,100741.816600000485778,0.399080166665954
2476,127,20653,319943.664699999615550,100741.822699999436736,0.219290500011994
2477,1049,34682,319973.260900000110269,100741.822699999436736,0.048687166665331
2478,127,20653,319947.465599999763072,100741.825799999758601,0.210432250009035
2479,125,20667,319962.388600000180304,100741.825799999758601,0.429591916676145
2480,85,20675,319923.889299999922514,100741.831900000572205,0.201245916672633
2481,101,20635,319965.848100000061095,100741.841000000014901,0.298686666676076
2482,383,34621,319943.814100000075996,100741.844100000336766,0.201245916672633
2483,87,20124,319930.860100000165403,100741.847100000828505,0.609709666678100
2484,533,34636,319939.251199999824166,100741.850199999287724,-0.219356916655670
2485,1049,34682,319968.097500000149012,100741.850199999287724,0.411547333336785
2486,1352,34675,319924.270299999974668,100741.868499999865890,0.170734166676993
2487,1352,34675,319945.344200000166893,100741.871500000357628,0.170734166676993
2488,77,20094,319964.025399999693036,100741.883700000122190,1.889890833335812
2489,1049,34682,319966.957600000314415,100741.889799999073148,0.359710166667355
2490,1352,34675,319949.144999999552965,100741.892799999564886,0.490615416667424
2491,101,20635,319965.436599999666214,100741.895899999886751,1.779982916676090
2492,48,20106,319947.322300000116229,100741.902000000700355,0.228476833333843
2493,1049,34682,319962.336799999698997,100741.904999999329448,0.368896500003757
2494,1049,34682,319972.258100000210106,100741.904999999329448,0.008989083333290
2495,87,20124,319943.972599999979138,100741.908099999651313,0.350523833345505
2496,533,34636,319938.342899999581277,100741.917199999094009,0.508988083340228
2497,383,34621,319942.841799999587238,100741.929400000721216,0.228476833333843
2498,127,20653,319948.373900000005960,100741.938599999994040,0.478476333344588
2499,77,20094,319962.035099999979138,100741.941600000485778,0.289500333339674
2500,1049,34682,319966.957600000314415,100741.941600000485778,0.381035583341145
2501,1352,34675,319923.307099999859929,100741.944700000807643,0.079198916675523
2502,1352,34675,319944.292600000277162,100741.944700000807643,0.390221916677547
2503,101,20635,319966.765599999576807,100741.947699999436736,0.451245416668826
2504,85,20675,319925.029199999757111,100741.950699999928474,0.140222416666802
2505,87,20124,319931.908599999733269,100741.953800000250340,0.320012083335314
2506,127,20653,319944.661399999633431,100741.959899999201298,0.731428583341767
2507,1049,34682,319965.985299999825656,100741.966000000014901,0.429591916676145
2508,125,20667,319963.293899999931455,100741.972100000828505,1.200915833338513
2509,1049,34682,319971.307099999859929,100741.972100000828505,0.258988583344035
2510,1352,34675,319948.102599999867380,100741.984300000593066,0.271127666666871
2511,77,20094,319965.095300000160933,100741.990399999544024,1.429589916675468
2512,1049,34682,319961.175499999895692,100741.996500000357628,0.219290500011994
2513,383,34621,319941.842000000178814,100742.002599999308586,0.109710666671162
2514,48,20106,319948.230600000359118,100742.005599999800324,0.381035583341145
2515,533,34636,319937.230399999767542,100742.008700000122190,0.478476333344588
2516,1049,34682,319965.275100000202656,100742.011700000613928,1.450915333334706
2517,1352,34675,319922.395700000226498,100742.017799999564886,0.219290500011994
2518,101,20635,319967.756199999712408,100742.032999999821186,0.289500333339674
2519,1352,34675,319943.171000000089407,100742.036100000143051,0.289500333339674
2520,87,20124,319945.139999999664724,100742.036100000143051,0.109710666671162
2521,1049,34682,319965.814600000157952,100742.042199999094009,0.310825749998912
2522,127,20653,319949.300499999895692,100742.045199999585748,0.600523333341698
2523,77,20094,319963.074400000274181,100742.057399999350309,0.478476333344588
2524,1049,34682,319965.003800000064075,100742.057399999350309,1.520797083343496
2525,1352,34675,319947.139499999582767,100742.060499999672174,0.320012083335314
2526,1049,34682,319970.286000000312924,100742.063500000163913,0.109710666671162
2527,85,20675,319926.187500000000000,100742.069599999114871,0.149408750003204
2528,87,20124,319932.926599999889731,100742.069599999114871,0.210432250009035
2529,1352,34675,319921.554499999620020,100742.075699999928474,0.560825250009657
2530,383,34621,319940.860600000247359,100742.078800000250340,0.039500833343482
2531,127,20653,319945.780000000260770,100742.078800000250340,0.731428583341767
2532,1049,34682,319964.385099999606609,100742.078800000250340,1.841006416667369
2533,1049,34682,319960.032499999739230,100742.087899999693036,0.228476833333843
2534,533,34636,319936.038599999621511,100742.100099999457598,0.210432250009035
2535,77,20094,319966.262600000016391,100742.100099999457598,0.631035083337338
2536,125,20667,319964.202200000174344,100742.115299999713898,1.859379083340173
2537,85,20142,319930.497299999929965,100742.118400000035763,0.490615416667424
2538,48,20106,319949.190799999982119,100742.121400000527501,0.420733666673186
2539,1352,34675,319946.228099999949336,100742.124500000849366,0.508988083340228
2540,127,20653,319950.321600000374019,100742.130599999800324,0.381035583341145
2541,1049,34682,319963.961400000378489,100742.130599999800324,1.841006416667369
2542,101,20635,319968.673600000329316,100742.136700000613928,0.420733666673186
2543,1352,34675,319941.988300000317395,100742.145800000056624,0.070012583339121
2544,1049,34682,319969.274100000038743,100742.148900000378489,0.048687166665331
2545,383,34621,319939.927899999544024,100742.151900000870228,0.170734166676993
2546,1049,34682,319963.351800000295043,100742.161100000143051,1.710101166667300
2547,125,20667,319965.732300000265241,100742.161100000143051,0.271127666666871
2548,87,20124,319946.157999999821186,100742.164100000634789,0.499801750003826
2549,1049,34682,319958.941300000064075,100742.170199999585748,0.359710166667355
2550,87,20124,319933.917200000025332,100742.176300000399351,0.149408750003204
2551,127,20653,319947.017500000074506,100742.176300000399351,0.289500333339674
2552,77,20094,319963.842500000260770,100742.179300000891089,1.649077666676021
2553,533,34636,319934.926099999807775,100742.182399999350309,0.188778750001802
2554,1352,34675,319920.423700000159442,100742.185399999842048,-0.091404416656587
2555,85,20675,319930.826500000432134,100742.185399999842048,0.688777750008740
2556,1049,34682,319962.961699999868870,100742.194599999114871,0.249802250007633
2557,1049,34682,319968.371899999678135,100742.203700000420213,0.460103666671785
2558,77,20094,319967.323400000110269,100742.206800000742078,0.280314000003273
2559,125,20667,319965.302500000223517,100742.221999999135733,1.828867333344533
2560,383,34621,319938.925099999643862,100742.225099999457598,0.039500833343482
